HOME_TEAM_NAME,AWAY_TEAM_NAME,YEAR,FG_PCT_DIFF,FG3_PCT_DIFF,FT_PCT_DIFF,REB_DIFF,AST_DIFF,STL_DIFF,BLK_DIFF,TO_DIFF,PF_DIFF,PTS_DIFF,HOME_TEAM_WIN
Indiana Pacers,Dallas Mavericks,2008,-0.017,0.105,-0.13,3,-2,-6,0,7,2,-2,0
Indiana Pacers,Dallas Mavericks,2009,-0.012,-0.111,-0.11,-21,0,3,0,2,1,-21,0
Indiana Pacers,Dallas Mavericks,2010,0.033,-0.076,0.17,5,-2,4,-7,-4,1,13,1
Indiana Pacers,Dallas Mavericks,2012,0.1,0.221,-0.23,2,7,8,0,-3,-8,20,1
Indiana Pacers,Dallas Mavericks,2013,-0.096,0.15,-0.07,-2,-8,-3,-9,6,-9,-7,0
Indiana Pacers,Dallas Mavericks,2013,-0.036,0.029,0.1,0,-3,-2,-4,3,3,-8,0
Indiana Pacers,Dallas Mavericks,2014,-0.01,-0.091,0.15,3,-1,3,2,1,-8,5,1
Indiana Pacers,Dallas Mavericks,2014,0.056,0.188,0.01,2,3,1,3,3,0,5,1
Indiana Pacers,Dallas Mavericks,2015,0.116,0.137,-0.11,0,12,7,1,-3,1,26,1
Indiana Pacers,Dallas Mavericks,2016,0.072,0.151,0.04,3,4,3,-2,1,-4,9,1
Indiana Pacers,Dallas Mavericks,2017,-0.032,0.124,0.13,4,1,1,1,6,5,-4,0
Indiana Pacers,Dallas Mavericks,2018,0.074,0.09,-0.01,1,2,1,0,-2,4,12,1
Indiana Pacers,Dallas Mavericks,2019,0.039,-0.194,-0.23,-11,8,4,4,-8,3,-9,0
Indiana Pacers,Dallas Mavericks,2020,-0.08,0.114,-0.15,-11,-11,1,-3,2,3,-12,0
Indiana Pacers,Denver Nuggets,2003,0.064,-0.222,0.07,0,9,7,-3,-6,1,11,1
Indiana Pacers,Denver Nuggets,2004,-0.098,-0.222,-0.04,-3,-15,-4,3,4,1,-19,0
Indiana Pacers,Denver Nuggets,2004,-0.139,-0.14,-0.05,2,2,-1,2,-4,5,-7,0
Indiana Pacers,Denver Nuggets,2005,-0.083,-0.098,-0.1,3,2,5,-2,-5,-4,-2,0
Indiana Pacers,Denver Nuggets,2006,-0.058,0.031,0.11,-4,7,1,4,-6,9,-7,0
Indiana Pacers,Denver Nuggets,2007,-0.001,-0.087,-0.31,4,8,-4,-3,-2,10,-7,0
Indiana Pacers,Denver Nuggets,2008,0.023,0.099,-0.08,-3,7,-2,-5,-2,-1,6,1
Indiana Pacers,Denver Nuggets,2009,0.147,0.013,-0.11,12,9,4,7,4,4,22,1
Indiana Pacers,Denver Nuggets,2009,-0.031,-0.397,-0.05,-12,-5,4,3,-4,9,-18,0
Indiana Pacers,Denver Nuggets,2010,0.211,0.062,-0.14,13,15,-2,3,4,0,31,1
Indiana Pacers,Denver Nuggets,2011,0.038,0.07,0.1,-8,8,-2,1,8,6,-4,0
Indiana Pacers,Denver Nuggets,2012,0.005,0.259,-0.04,5,3,-5,5,10,5,-3,0
Indiana Pacers,Denver Nuggets,2013,0.26,0.019,0.19,19,4,3,7,3,-5,39,1
Indiana Pacers,Denver Nuggets,2014,-0.089,0.016,-0.06,-4,-3,-6,2,5,-6,-21,0
Indiana Pacers,Denver Nuggets,2015,-0.02,0.111,-0.09,4,2,-4,7,-4,0,4,1
Indiana Pacers,Denver Nuggets,2016,0.029,0.283,-0.2,-6,-4,1,4,-1,14,-8,0
Indiana Pacers,Denver Nuggets,2017,0.074,-0.005,0.01,-7,0,-1,-3,-10,-3,10,1
Indiana Pacers,Denver Nuggets,2018,0.205,0.203,-0.12,8,13,4,-2,-6,0,36,1
Indiana Pacers,Denver Nuggets,2019,-0.005,0.166,-0.17,-13,5,0,1,-1,0,-8,0
Indiana Pacers,Denver Nuggets,2020,-0.128,-0.07,-0.11,-7,0,6,-2,-5,4,-10,0
Indiana Pacers,Detroit Pistons,2003,-0.058,-0.209,0.02,5,5,3,-4,-8,0,5,1
Indiana Pacers,Detroit Pistons,2003,-0.013,0.229,0.28,-1,3,8,6,-7,7,12,1
Indiana Pacers,Detroit Pistons,2003,-0.074,0.1,-0.02,-6,-7,7,-2,-7,-2,4,1
Indiana Pacers,Detroit Pistons,2003,-0.073,-0.25,0.12,9,-7,-5,-12,3,4,-5,0
Indiana Pacers,Detroit Pistons,2003,-0.085,-0.21,-0.3,-4,1,3,-1,-4,-2,-18,0
Indiana Pacers,Detroit Pistons,2004,0.048,-0.361,-0.13,-5,8,3,2,-2,8,-5,0
Indiana Pacers,Detroit Pistons,2004,-0.068,0.043,0,-3,-5,4,4,0,2,-12,0
Indiana Pacers,Detroit Pistons,2004,-0.008,0.047,0.03,-2,-2,1,-4,-3,2,5,1
Indiana Pacers,Detroit Pistons,2004,-0.034,-0.073,-0.15,-6,-8,1,-3,3,2,-13,0
Indiana Pacers,Detroit Pistons,2004,0.043,-0.045,-0.63,-4,10,-4,4,1,6,-9,0
Indiana Pacers,Detroit Pistons,2005,-0.041,0.096,0.06,15,6,-3,-5,-1,3,8,1
Indiana Pacers,Detroit Pistons,2005,0.029,-0.115,0.33,3,-5,-5,0,5,1,-3,0
Indiana Pacers,Detroit Pistons,2006,0.084,-0.042,0.03,1,4,-1,0,0,-1,11,1
Indiana Pacers,Detroit Pistons,2006,0.071,-0.064,-0.09,-7,5,-8,3,8,3,-15,0
Indiana Pacers,Detroit Pistons,2007,-0.006,0.183,-0.01,6,-2,-2,-4,6,1,-6,0
Indiana Pacers,Detroit Pistons,2007,-0.032,0.071,0.08,-8,3,-1,-2,3,6,-6,0
Indiana Pacers,Detroit Pistons,2008,0.002,0.14,0.18,2,-2,-1,-3,1,-4,4,1
Indiana Pacers,Detroit Pistons,2008,-0.045,-0.091,-0.02,3,-5,1,1,-4,4,4,1
Indiana Pacers,Detroit Pistons,2009,0.128,0.062,0,5,12,-2,-1,4,-1,24,1
Indiana Pacers,Detroit Pistons,2009,0.103,0.045,-0.03,-7,4,-1,-6,3,7,4,1
Indiana Pacers,Detroit Pistons,2010,-0.046,-0.324,0.21,2,-4,2,-4,-1,2,1,1
Indiana Pacers,Detroit Pistons,2010,-0.029,0.115,0.12,0,0,-2,2,-3,-8,10,1
Indiana Pacers,Detroit Pistons,2011,0.008,0.099,-0.06,13,3,4,1,-6,1,12,1
Indiana Pacers,Detroit Pistons,2011,-0.078,-0.233,0.17,14,5,5,-5,-4,-6,6,1
Indiana Pacers,Detroit Pistons,2012,0.08,0.333,0.46,12,12,0,-6,4,1,19,1
Indiana Pacers,Detroit Pistons,2012,0.208,0.556,0.1,6,14,2,1,-2,-1,32,1
Indiana Pacers,Detroit Pistons,2013,0,0.003,0.1,-15,4,2,-3,-1,0,-5,0
Indiana Pacers,Detroit Pistons,2013,0.128,-0.16,0.07,0,8,-3,3,5,3,7,1
Indiana Pacers,Detroit Pistons,2014,0.073,-0.086,-0.05,-5,5,2,-1,-3,3,-2,0
Indiana Pacers,Detroit Pistons,2014,0.103,0.071,-0.17,2,5,-2,2,1,-3,5,1
Indiana Pacers,Detroit Pistons,2015,0.082,-0.171,0.03,-13,0,4,3,-6,5,4,1
Indiana Pacers,Detroit Pistons,2015,0.097,0.239,0.15,-1,-6,2,7,3,4,12,1
Indiana Pacers,Detroit Pistons,2015,0.058,0.181,0.31,3,7,0,-2,2,-1,8,1
Indiana Pacers,Detroit Pistons,2016,0.071,-0.061,-0.13,-2,4,9,-2,-15,4,21,1
Indiana Pacers,Detroit Pistons,2016,0.062,0.209,0.25,1,7,-1,-2,-5,0,17,1
Indiana Pacers,Detroit Pistons,2017,0.019,0.112,-0.13,8,2,0,-3,-1,-5,7,1
Indiana Pacers,Detroit Pistons,2017,-0.017,-0.106,0,7,-1,-1,-6,4,-7,-6,0
Indiana Pacers,Detroit Pistons,2018,0.235,0.013,-0.22,-1,8,4,-1,-9,-5,37,1
Indiana Pacers,Detroit Pistons,2018,0.113,0.091,0.03,1,6,2,3,2,-4,9,1
Indiana Pacers,Detroit Pistons,2019,-0.065,-0.077,0.04,-9,0,3,0,-3,7,-9,0
Indiana Pacers,Detroit Pistons,2019,0.065,-0.127,0.05,4,-4,0,4,-3,-10,6,1
Indiana Pacers,Detroit Pistons,2020,-0.066,0.048,0.16,-4,-4,-1,-1,-5,2,5,1
Indiana Pacers,Detroit Pistons,2020,0.011,0.019,-0.1,-23,2,7,2,-14,-4,6,1
Indiana Pacers,Golden State Warriors,2003,0.102,-0.23,-0.14,6,13,1,4,-3,-1,11,1
Indiana Pacers,Golden State Warriors,2004,0.059,0.057,-0.03,3,9,9,-4,-14,-4,18,1
Indiana Pacers,Golden State Warriors,2005,0.127,0.241,-0.05,-2,1,5,-4,0,3,12,1
Indiana Pacers,Golden State Warriors,2006,-0.084,-0.343,-0.02,-15,5,1,4,-7,-3,-15,0
Indiana Pacers,Golden State Warriors,2007,0.034,0.119,0.19,20,-6,-13,-2,13,-4,8,1
Indiana Pacers,Golden State Warriors,2008,-0.007,-0.076,0.15,8,-1,6,-5,-4,-1,7,1
Indiana Pacers,Golden State Warriors,2009,0.045,0.233,0.07,15,0,-5,5,5,2,14,1
Indiana Pacers,Golden State Warriors,2010,-0.002,-0.219,0.17,2,-2,3,-1,-3,-6,9,1
Indiana Pacers,Golden State Warriors,2011,0.099,0.319,0.01,9,6,3,-5,-1,-2,24,1
Indiana Pacers,Golden State Warriors,2012,0.054,-0.285,-0.05,-4,6,3,3,-8,-6,11,1
Indiana Pacers,Golden State Warriors,2013,-0.021,-0.312,0.28,-1,-8,1,1,-2,-1,-2,0
Indiana Pacers,Golden State Warriors,2014,0.099,0.075,-0.17,1,1,-6,-1,6,-2,6,1
Indiana Pacers,Golden State Warriors,2015,-0.107,-0.033,0.08,-2,-6,-2,-3,1,-1,-8,0
Indiana Pacers,Golden State Warriors,2016,-0.124,-0.1,0.08,-11,-18,-4,-6,-1,6,-37,0
Indiana Pacers,Golden State Warriors,2017,0.092,0.207,-0.23,8,3,5,-2,-4,10,20,1
Indiana Pacers,Golden State Warriors,2018,-0.115,-0.019,-0.01,-10,-10,-5,-2,3,-1,-32,0
Indiana Pacers,Golden State Warriors,2020,-0.013,0.049,-0.09,-2,-7,1,2,1,-3,-4,0
Indiana Pacers,Houston Rockets,2003,-0.035,-0.15,-0.16,-12,2,3,-2,-2,-6,-4,0
Indiana Pacers,Houston Rockets,2004,0.002,-0.032,-0.26,-18,-1,4,-4,-4,2,-8,0
Indiana Pacers,Houston Rockets,2005,0.009,-0.137,-0.29,10,7,5,-1,-7,-7,11,1
Indiana Pacers,Houston Rockets,2006,-0.011,-0.198,0.13,5,-3,1,-1,-4,-2,5,1
Indiana Pacers,Houston Rockets,2007,-0.049,0.056,0.12,1,3,-2,2,3,4,-3,0
Indiana Pacers,Houston Rockets,2008,-0.037,0.008,0.11,-10,4,3,-1,-8,1,5,1
Indiana Pacers,Houston Rockets,2009,0.122,0.131,-0.07,-15,6,4,2,-8,9,15,1
Indiana Pacers,Houston Rockets,2009,0.128,0.168,0.17,12,4,0,2,-2,-2,31,1
Indiana Pacers,Houston Rockets,2010,-0.051,0.02,0.09,0,3,-5,-5,0,6,-3,0
Indiana Pacers,Houston Rockets,2012,0.05,0.146,-0.06,5,0,4,-1,-5,3,10,1
Indiana Pacers,Houston Rockets,2013,-0.137,-0.083,-0.06,-6,-11,-4,0,3,-4,-20,0
Indiana Pacers,Houston Rockets,2013,0.15,0.28,0.19,14,19,0,1,3,3,33,1
Indiana Pacers,Houston Rockets,2014,-0.033,-0.209,-0.32,5,5,-4,0,-1,-2,-10,0
Indiana Pacers,Houston Rockets,2015,0.024,0.134,-0.02,6,8,2,3,-1,5,3,1
Indiana Pacers,Houston Rockets,2016,0.13,-0.044,-0.07,1,7,2,1,-5,-3,19,1
Indiana Pacers,Houston Rockets,2017,-0.032,0.002,-0.21,-6,-6,-5,2,0,-5,-23,0
Indiana Pacers,Houston Rockets,2018,-0.007,-0.033,-0.27,0,-6,-1,-3,-1,-9,-4,0
Indiana Pacers,Houston Rockets,2020,-0.009,0.124,0,-1,2,3,-3,-7,-1,7,1
Indiana Pacers,Los Angeles Clippers,2003,0.058,0.099,0.11,7,8,-2,0,1,3,13,1
Indiana Pacers,Los Angeles Clippers,2004,-0.156,-0.013,-0.44,-17,-16,-6,3,5,3,-34,0
Indiana Pacers,Los Angeles Clippers,2005,0.142,0.391,0.27,9,12,-5,7,10,2,22,1
Indiana Pacers,Los Angeles Clippers,2006,0.126,-0.031,-0.5,-7,10,5,-2,-10,-1,14,1
Indiana Pacers,Los Angeles Clippers,2007,-0.024,-0.217,-0.01,-13,4,-3,4,-1,2,-15,0
Indiana Pacers,Los Angeles Clippers,2008,0.011,0.046,-0.03,7,1,-5,8,8,4,-8,0
Indiana Pacers,Los Angeles Clippers,2009,0.054,-0.047,0.01,-3,4,-4,-1,-6,3,13,1
Indiana Pacers,Los Angeles Clippers,2010,0.173,0.316,0.02,5,14,0,11,2,7,27,1
Indiana Pacers,Los Angeles Clippers,2011,0.051,0.298,0.47,3,5,-4,0,3,2,13,1
Indiana Pacers,Los Angeles Clippers,2012,-0.061,0.186,-0.09,4,0,-2,-2,9,-4,-8,0
Indiana Pacers,Los Angeles Clippers,2013,0.06,0.224,0.07,9,0,2,4,0,7,14,1
Indiana Pacers,Los Angeles Clippers,2014,-0.084,0.041,-0.09,-7,2,-1,-6,-1,1,-7,0
Indiana Pacers,Los Angeles Clippers,2015,0.012,-0.092,0.08,4,2,-2,-3,2,-3,-2,0
Indiana Pacers,Los Angeles Clippers,2016,0.121,0.096,0.05,12,15,-1,0,-7,8,21,1
Indiana Pacers,Los Angeles Clippers,2017,-0.091,-0.03,0.15,10,1,2,-1,-5,-4,5,1
Indiana Pacers,Los Angeles Clippers,2018,0.128,0.056,0.19,6,3,1,6,0,1,24,1
Indiana Pacers,Los Angeles Clippers,2019,-0.061,-0.027,0.01,-2,-3,0,-4,2,5,-11,0
Indiana Pacers,Los Angeles Clippers,2020,-0.081,-0.239,-0.07,-6,-20,-1,0,-2,-3,-11,0
Indiana Pacers,Los Angeles Lakers,2003,0.12,0.36,-0.31,5,1,-1,-2,2,3,13,1
Indiana Pacers,Los Angeles Lakers,2004,0.101,-0.024,0.2,7,12,-7,3,11,1,6,1
Indiana Pacers,Los Angeles Lakers,2005,0.157,0.141,-0.01,12,15,-1,0,5,2,26,1
Indiana Pacers,Los Angeles Lakers,2006,0.049,0.158,-0.22,4,3,-5,3,1,-13,11,1
Indiana Pacers,Los Angeles Lakers,2007,-0.175,-0.298,-0.05,-2,-1,0,-2,-6,-2,-20,0
Indiana Pacers,Los Angeles Lakers,2008,-0.058,0.048,0.22,9,9,-1,-1,-3,3,1,1
Indiana Pacers,Los Angeles Lakers,2009,-0.035,0.023,-0.04,-20,3,-2,1,1,10,-22,0
Indiana Pacers,Los Angeles Lakers,2010,-0.043,-0.185,0.04,-22,-2,1,1,-2,-6,-15,0
Indiana Pacers,Los Angeles Lakers,2012,-0.049,-0.056,0.11,6,-10,-3,-2,1,9,-6,0
Indiana Pacers,Los Angeles Lakers,2013,0.032,-0.035,0.16,20,3,0,-2,1,-2,20,1
Indiana Pacers,Los Angeles Lakers,2014,0.152,0.027,0.06,15,7,-3,-3,4,0,19,1
Indiana Pacers,Los Angeles Lakers,2015,0.085,-0.081,-0.11,2,0,-2,3,4,-3,2,1
Indiana Pacers,Los Angeles Lakers,2016,0.022,0.143,-0.09,-1,5,2,6,-4,-5,7,1
Indiana Pacers,Los Angeles Lakers,2017,0.052,0.044,0.25,-3,4,5,5,-7,-2,10,1
Indiana Pacers,Los Angeles Lakers,2018,0.104,0.369,-0.14,6,12,6,4,-9,6,42,1
Indiana Pacers,Los Angeles Lakers,2019,0.009,0.142,0.18,1,-6,4,0,-1,2,3,1
Indiana Pacers,Los Angeles Lakers,2019,0.104,0.122,0.19,-2,5,-1,-2,5,5,5,1
Indiana Pacers,Los Angeles Lakers,2020,0.04,-0.106,-0.07,-8,3,5,5,0,8,-7,0
Indiana Pacers,Memphis Grizzlies,2003,0.059,0,-0.05,4,3,-5,-4,3,-2,8,1
Indiana Pacers,Memphis Grizzlies,2004,0.039,0.362,0.08,-7,2,6,-8,-2,6,6,1
Indiana Pacers,Memphis Grizzlies,2004,0.018,0.16,-0.05,6,0,1,1,3,1,3,1
Indiana Pacers,Memphis Grizzlies,2005,0.097,-0.333,0.29,8,3,1,3,3,1,14,1
Indiana Pacers,Memphis Grizzlies,2006,-0.021,0.192,0.12,-1,7,-2,-1,-3,1,10,1
Indiana Pacers,Memphis Grizzlies,2007,-0.019,-0.159,0.08,8,6,4,-1,-5,-4,7,1
Indiana Pacers,Memphis Grizzlies,2007,-0.154,-0.121,0.1,1,-12,1,-1,0,2,-18,0
Indiana Pacers,Memphis Grizzlies,2008,0.153,0.06,0.05,4,16,4,6,-1,0,26,1
Indiana Pacers,Memphis Grizzlies,2008,-0.025,0.145,0.07,6,-2,-6,7,4,-3,5,1
Indiana Pacers,Memphis Grizzlies,2009,-0.023,-0.253,-0.06,4,2,-7,1,6,8,-11,0
Indiana Pacers,Memphis Grizzlies,2010,-0.087,-0.22,0,3,-6,2,1,3,-1,-14,0
Indiana Pacers,Memphis Grizzlies,2012,-0.009,0.257,0.24,12,-10,-2,-4,9,1,3,1
Indiana Pacers,Memphis Grizzlies,2012,0.022,0.207,0.08,-6,4,-1,4,2,-3,5,1
Indiana Pacers,Memphis Grizzlies,2013,0.074,-0.184,0.15,13,6,-1,5,3,2,16,1
Indiana Pacers,Memphis Grizzlies,2014,0.016,0.013,0.07,6,-1,-6,1,9,-6,-8,0
Indiana Pacers,Memphis Grizzlies,2015,-0.026,-0.038,-0.08,-4,-3,-5,-1,6,-3,-9,0
Indiana Pacers,Memphis Grizzlies,2016,0.096,0.09,0.43,11,3,-3,2,5,4,10,1
Indiana Pacers,Memphis Grizzlies,2017,0.053,-0.077,-0.05,-8,0,6,3,-4,-6,4,1
Indiana Pacers,Memphis Grizzlies,2018,0.268,0.04,-0.28,29,13,-9,4,13,6,28,1
Indiana Pacers,Memphis Grizzlies,2019,0.064,0.097,-0.09,7,-1,0,1,5,-5,12,1
Indiana Pacers,Memphis Grizzlies,2020,0.146,0.192,-0.27,6,3,-3,1,2,-3,18,1
Indiana Pacers,Miami Heat,2003,-0.1,0.091,0.06,16,-2,3,-2,-1,-6,6,1
Indiana Pacers,Miami Heat,2003,-0.037,-0.105,0.03,4,-3,4,-2,0,-11,7,1
Indiana Pacers,Miami Heat,2003,0.054,0.269,0,-8,2,2,5,0,-6,13,1
Indiana Pacers,Miami Heat,2003,0.072,0.222,-0.09,-6,3,-1,1,0,-8,11,1
Indiana Pacers,Miami Heat,2003,0.079,0.017,-0.12,17,7,-1,0,3,0,11,1
Indiana Pacers,Miami Heat,2004,0.007,0.026,0.11,-1,8,1,4,1,1,2,1
Indiana Pacers,Miami Heat,2004,-0.059,-0.203,0.34,2,11,0,2,1,-4,6,1
Indiana Pacers,Miami Heat,2005,-0.032,0.127,0.03,-7,1,2,-6,-8,-6,5,1
Indiana Pacers,Miami Heat,2006,-0.042,-0.018,0.04,9,-1,-4,-5,3,-7,2,1
Indiana Pacers,Miami Heat,2006,0.19,0.269,0.15,8,12,-4,2,5,2,25,1
Indiana Pacers,Miami Heat,2007,0.023,-0.096,0.36,-5,0,2,4,-3,3,2,1
Indiana Pacers,Miami Heat,2007,0.021,-0.112,0.25,7,6,4,-6,-7,3,20,1
Indiana Pacers,Miami Heat,2008,-0.056,0.139,0.15,8,4,4,-5,-5,-1,11,1
Indiana Pacers,Miami Heat,2008,0.07,0.087,-0.04,6,-12,-2,5,5,7,2,1
Indiana Pacers,Miami Heat,2009,-0.068,0.031,0.05,-6,0,-3,6,-1,8,-13,0
Indiana Pacers,Miami Heat,2009,-0.074,0.037,0.1,-14,6,-3,-5,0,2,-9,0
Indiana Pacers,Miami Heat,2010,-0.07,0.194,0.02,-5,4,2,-6,-2,-2,-7,0
Indiana Pacers,Miami Heat,2011,-0.066,-0.252,-0.1,-14,-2,-1,-1,-3,5,-15,0
Indiana Pacers,Miami Heat,2011,0.037,0.156,0.1,16,9,2,-3,-3,5,15,1
Indiana Pacers,Miami Heat,2011,0.062,0.371,0.15,16,11,1,2,0,-1,19,1
Indiana Pacers,Miami Heat,2011,-0.057,-0.099,0.12,-9,-3,-1,-3,0,4,-8,0
Indiana Pacers,Miami Heat,2011,-0.053,0.003,-0.01,11,2,-6,-2,11,2,-12,0
Indiana Pacers,Miami Heat,2012,-0.049,-0.012,-0.09,19,7,4,-8,-5,0,10,1
Indiana Pacers,Miami Heat,2012,0.086,0.055,-0.04,9,0,-2,-3,1,0,13,1
Indiana Pacers,Miami Heat,2012,-0.148,0.142,-0.18,9,-5,-5,-2,5,-5,-18,0
Indiana Pacers,Miami Heat,2012,0.11,-0.134,-0.1,19,3,-4,0,6,-5,7,1
Indiana Pacers,Miami Heat,2012,0.139,-0.011,-0.18,20,9,-5,-3,5,-2,14,1
Indiana Pacers,Miami Heat,2013,0.078,0.143,-0.02,10,2,-6,-4,9,0,6,1
Indiana Pacers,Miami Heat,2013,-0.089,0.184,0.09,0,5,2,-9,-8,-1,1,1
Indiana Pacers,Miami Heat,2013,0.002,0.16,0.11,9,0,-3,-1,1,-11,11,1
Indiana Pacers,Miami Heat,2013,-0.107,0.074,0.06,3,0,-1,-4,-1,-1,-4,0
Indiana Pacers,Miami Heat,2013,0.021,-0.198,-0.29,7,-9,6,-1,-5,-8,3,1
Indiana Pacers,Miami Heat,2014,-0.051,0.243,0.09,3,3,-1,-4,-1,-6,11,1
Indiana Pacers,Miami Heat,2014,-0.016,0.367,-0.01,18,8,-1,0,-3,-3,23,1
Indiana Pacers,Miami Heat,2015,0.006,0.033,-0.15,3,0,-1,-1,1,-4,3,1
Indiana Pacers,Miami Heat,2015,-0.013,-0.036,0.28,0,8,7,-2,-7,-3,13,1
Indiana Pacers,Miami Heat,2016,0.012,0.052,0.15,-8,-6,-2,0,1,-7,4,1
Indiana Pacers,Miami Heat,2017,-0.037,-0.377,-0.05,8,-12,1,-3,-1,-2,-8,0
Indiana Pacers,Miami Heat,2017,0.012,-0.052,0.02,12,-6,2,4,0,-3,6,1
Indiana Pacers,Miami Heat,2018,0.068,0.13,0.17,-4,1,0,1,3,-2,8,1
Indiana Pacers,Miami Heat,2019,-0.055,-0.088,-0.04,-4,-3,-3,-1,1,-4,-14,0
Indiana Pacers,Miami Heat,2019,0.127,0.132,-0.01,3,18,5,-2,0,12,17,1
Indiana Pacers,Miami Heat,2019,-0.02,0.046,0.06,2,0,-1,-3,4,6,-12,0
Indiana Pacers,Miami Heat,2019,-0.03,-0.161,0.12,-3,-2,3,3,0,8,-9,0
Indiana Pacers,Miami Heat,2020,-0.01,-0.016,0.03,6,1,2,0,2,9,-5,0
Indiana Pacers,Milwaukee Bucks,2003,-0.154,-0.017,0.1,-24,0,2,-6,-10,5,-14,0
Indiana Pacers,Milwaukee Bucks,2003,0.19,0.021,-0.03,10,13,5,-4,-6,8,33,1
Indiana Pacers,Milwaukee Bucks,2004,0.016,0.133,-0.06,-14,7,5,0,-2,2,-3,0
Indiana Pacers,Milwaukee Bucks,2004,0.036,0.009,-0.05,11,-4,0,5,-1,-10,17,1
Indiana Pacers,Milwaukee Bucks,2005,0.129,0.286,-0.06,-1,6,0,5,-4,-3,24,1
Indiana Pacers,Milwaukee Bucks,2005,0.038,0.033,-0.18,13,8,-3,0,5,-1,11,1
Indiana Pacers,Milwaukee Bucks,2006,0.031,0.006,-0.27,7,6,2,5,3,0,5,1
Indiana Pacers,Milwaukee Bucks,2006,0.005,-0.236,0.13,13,4,3,5,3,-7,7,1
Indiana Pacers,Milwaukee Bucks,2007,0.104,0.09,0.17,-8,12,7,3,-4,3,22,1
Indiana Pacers,Milwaukee Bucks,2007,-0.052,0.2,-0.03,-3,7,5,-2,-7,-1,8,1
Indiana Pacers,Milwaukee Bucks,2008,0.055,0.102,-0.19,11,4,1,-3,1,4,8,1
Indiana Pacers,Milwaukee Bucks,2008,0.045,0.221,-0.04,8,-3,-2,6,7,-8,7,1
Indiana Pacers,Milwaukee Bucks,2009,-0.066,-0.137,0.28,12,-2,1,2,3,2,-3,0
Indiana Pacers,Milwaukee Bucks,2009,-0.029,-0.006,0,-8,-6,-1,0,1,-8,-2,0
Indiana Pacers,Milwaukee Bucks,2010,0.001,-0.15,0.14,-1,-5,-3,7,4,0,-4,0
Indiana Pacers,Milwaukee Bucks,2010,0.037,0,0.07,8,2,-5,2,5,1,1,1
Indiana Pacers,Milwaukee Bucks,2011,0.053,0.112,-0.1,-4,9,2,-4,-4,-4,9,1
Indiana Pacers,Milwaukee Bucks,2012,0.057,-0.128,-0.12,20,1,-2,-4,-1,4,15,1
Indiana Pacers,Milwaukee Bucks,2012,0.174,0.092,0.18,4,6,2,5,6,-1,24,1
Indiana Pacers,Milwaukee Bucks,2013,0.165,-0.187,0.08,4,0,2,1,-2,-4,27,1
Indiana Pacers,Milwaukee Bucks,2013,0.077,-0.1,0.13,12,3,0,-1,7,-7,5,1
Indiana Pacers,Milwaukee Bucks,2014,-0.049,-0.083,-0.27,8,-6,-8,4,5,-5,-6,0
Indiana Pacers,Milwaukee Bucks,2014,0.109,0.123,-0.02,0,7,-4,4,5,6,6,1
Indiana Pacers,Milwaukee Bucks,2015,0.086,0.206,-0.07,-1,9,6,0,-9,-6,37,1
Indiana Pacers,Milwaukee Bucks,2015,-0.084,0.004,0.12,1,9,-3,-4,3,0,-4,0
Indiana Pacers,Milwaukee Bucks,2016,0.093,0.148,0.04,5,7,0,2,-5,1,18,1
Indiana Pacers,Milwaukee Bucks,2016,0,-0.093,0.05,-1,-9,-5,0,8,7,-16,0
Indiana Pacers,Milwaukee Bucks,2016,0.01,-0.138,-0.09,12,-1,7,-1,-5,-10,15,1
Indiana Pacers,Milwaukee Bucks,2017,0.098,0.059,-0.08,6,12,-2,1,-1,-1,13,1
Indiana Pacers,Milwaukee Bucks,2017,-0.018,0.284,-0.12,-2,3,5,-2,-2,-1,3,1
Indiana Pacers,Milwaukee Bucks,2018,0.055,0.144,0.08,11,9,1,-2,4,-5,16,1
Indiana Pacers,Milwaukee Bucks,2018,-0.022,0.08,0.15,-9,0,-1,1,1,9,-9,0
Indiana Pacers,Milwaukee Bucks,2019,-0.128,0.071,0.07,-1,-4,2,-1,-1,-3,-19,0
Indiana Pacers,Milwaukee Bucks,2019,0.116,-0.018,-0.17,0,10,3,-2,-3,0,7,1
Indiana Pacers,Milwaukee Bucks,2020,-0.119,0.121,0.06,-11,0,1,-4,-5,12,-9,0
Indiana Pacers,Minnesota Timberwolves,2003,0.099,0.205,0.01,12,13,5,-3,-3,6,23,1
Indiana Pacers,Minnesota Timberwolves,2004,-0.007,0.163,-0.04,-2,7,4,-3,2,-3,4,1
Indiana Pacers,Minnesota Timberwolves,2005,0.038,-0.082,0.16,-3,1,5,1,-6,-3,9,1
Indiana Pacers,Minnesota Timberwolves,2005,0.018,-0.217,0.23,5,4,1,2,-2,-8,12,1
Indiana Pacers,Minnesota Timberwolves,2006,0.042,0,-0.19,-9,9,-2,0,3,7,-16,0
Indiana Pacers,Minnesota Timberwolves,2006,-0.006,0.02,-0.06,-9,4,0,3,6,-1,-7,0
Indiana Pacers,Minnesota Timberwolves,2007,-0.025,-0.084,-0.1,4,0,-4,1,-3,3,-3,0
Indiana Pacers,Minnesota Timberwolves,2007,-0.067,0.093,0.02,10,6,4,-3,-5,-5,11,1
Indiana Pacers,Minnesota Timberwolves,2008,-0.012,-0.02,-0.26,-10,6,1,3,-4,-2,-5,0
